"","source","Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Attendance","HHW","AHW","HO","AO","year_short","data_url"
"4854","22","SC0","14/12/02",NA,"Dundee","Motherwell",1,1,"D",1,1,"D","M McCurry",14,12,9,7,13,17,9,5,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4855","22","SC0","14/12/02",NA,"Hearts","Partick",1,0,"H",0,0,"D","G Mitchell",19,8,13,4,13,10,10,2,4,4,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4856","22","SC0","14/12/02",NA,"Livingston","Hibernian",1,2,"A",0,0,"D","I Brines",12,5,6,4,15,18,8,3,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4857","22","SC0","14/12/02",NA,"Rangers","Dundee United",3,0,"H",1,0,"H","S Dougal",14,9,9,5,13,20,4,3,0,2,1,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4858","22","SC0","15/12/02",NA,"Dunfermline","Aberdeen",3,0,"H",1,0,"H","H Dallas",NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4859","22","SC0","15/12/02",NA,"Kilmarnock","Celtic",1,1,"D",1,0,"H","W Young",5,14,1,6,13,7,4,12,1,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4860","22","SC0","21/12/02",NA,"Aberdeen","Livingston",0,0,"D",0,0,"D","K Clark",8,2,4,1,10,19,3,6,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4861","22","SC0","21/12/02",NA,"Celtic","Dundee",2,0,"H",1,0,"H","D McDonald",11,2,4,1,14,16,4,2,3,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4862","22","SC0","21/12/02",NA,"Dundee United","Hearts",0,3,"A",0,2,"A","C Richmond",14,18,5,10,12,12,7,5,3,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4863","22","SC0","21/12/02",NA,"Kilmarnock","Hibernian",2,1,"H",0,0,"D","H Dallas",8,10,3,5,10,17,6,4,2,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4864","22","SC0","22/12/02",NA,"Partick","Rangers",1,2,"A",1,0,"H","J Underhill",10,16,4,8,12,19,6,10,1,3,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4865","22","SC0","26/12/02",NA,"Celtic","Hearts",4,2,"H",2,1,"H","H Dallas",11,8,8,2,10,12,12,4,1,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4866","22","SC0","26/12/02",NA,"Dundee","Aberdeen",1,2,"A",0,0,"D","I Brines",5,5,3,2,18,20,4,4,4,4,2,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4867","22","SC0","26/12/02",NA,"Dunfermline","Kilmarnock",0,2,"A",0,0,"D","J Underhill",8,5,4,2,8,13,11,3,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4868","22","SC0","26/12/02",NA,"Hibernian","Partick",1,1,"D",0,0,"D","C Thomson",12,5,9,4,12,21,3,2,0,1,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4869","22","SC0","26/12/02",NA,"Livingston","Dundee United",3,0,"H",1,0,"H","M McCurry",18,10,11,6,10,16,5,2,1,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4870","22","SC0","26/12/02",NA,"Motherwell","Rangers",1,0,"H",0,0,"D","W Young",10,14,3,10,13,10,6,10,2,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4871","22","SC0","29/12/02",NA,"Celtic","Dunfermline",1,0,"H",1,0,"H","S Dougal",10,5,8,2,4,15,9,2,0,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4872","22","SC0","29/12/02",NA,"Dundee","Hearts",1,2,"A",0,1,"A","K Clark",5,12,1,10,18,19,2,5,1,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4873","22","SC0","29/12/02",NA,"Hibernian","Aberdeen",2,0,"H",0,0,"D","J Rowbotham",17,8,9,4,15,7,7,0,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4874","22","SC0","29/12/02",NA,"Kilmarnock","Rangers",0,1,"A",0,1,"A","D McDonald",7,13,3,5,9,11,3,11,2,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4875","22","SC0","29/12/02",NA,"Livingston","Motherwell",1,0,"H",0,0,"D","C Thomson",14,3,10,2,23,16,7,4,2,4,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4876","22","SC0","29/12/02",NA,"Partick","Dundee United",0,0,"D",0,0,"D","A Freeland",11,11,3,4,14,20,4,7,3,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4877","22","SC0","02/01/03",NA,"Aberdeen","Celtic",1,1,"D",0,1,"A","M McCurry",7,8,3,4,13,15,10,7,1,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4878","22","SC0","02/01/03",NA,"Dundee United","Kilmarnock",2,2,"D",1,1,"D","H Dallas",18,4,9,4,11,18,12,2,0,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4879","22","SC0","02/01/03",NA,"Dunfermline","Livingston",2,0,"H",1,0,"H","G Mitchell",7,9,4,4,12,8,0,7,0,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4880","22","SC0","02/01/03",NA,"Hearts","Hibernian",4,4,"D",1,2,"A","S Dougal",14,12,11,5,14,27,4,4,4,4,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4881","22","SC0","02/01/03",NA,"Motherwell","Partick",2,2,"D",1,1,"D","I Fyfe",16,11,8,5,22,19,3,0,6,4,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4882","22","SC0","02/01/03",NA,"Rangers","Dundee",3,1,"H",2,1,"H","T Brown",22,8,12,2,10,11,4,3,0,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4883","22","SC0","28/01/03",NA,"Aberdeen","Hearts",0,1,"A",0,0,"D","H Dallas",5,5,2,1,9,13,7,4,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4884","22","SC0","28/01/03",NA,"Dunfermline","Dundee",0,1,"A",0,1,"A","W Young",15,2,4,2,13,9,7,0,1,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4885","22","SC0","28/01/03",NA,"Partick","Livingston",1,3,"A",1,1,"D","I Fyfe",9,11,6,7,10,14,8,7,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4886","22","SC0","29/01/03",NA,"Celtic","Dundee United",2,0,"H",2,0,"H","J Underhill",13,1,7,0,5,17,5,3,0,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4887","22","SC0","29/01/03",NA,"Hibernian","Rangers",0,2,"A",0,0,"D","K Clark",4,9,2,2,21,13,6,9,4,2,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4888","22","SC0","29/01/03",NA,"Kilmarnock","Motherwell",1,0,"H",0,0,"D","J Rowbotham",8,8,5,2,10,10,6,3,0,1,0,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4889","22","SC0","01/02/03",NA,"Dundee United","Motherwell",2,1,"H",1,1,"D","D Somers",13,9,8,2,20,21,7,6,3,3,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4890","22","SC0","01/02/03",NA,"Hearts","Dunfermline",3,0,"H",1,0,"H","D McDonald",20,8,10,5,12,14,14,2,1,2,0,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4891","22","SC0","01/02/03",NA,"Livingston","Kilmarnock",0,4,"A",0,2,"A","T Brown",12,8,6,7,14,14,7,1,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4892","22","SC0","01/02/03",NA,"Rangers","Aberdeen",2,1,"H",1,0,"H","W Young",15,14,5,5,8,9,12,1,0,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4893","22","SC0","02/02/03",NA,"Partick","Celtic",0,2,"A",0,2,"A","K Clark",6,14,4,7,16,15,1,3,1,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4894","22","SC0","08/02/03",NA,"Aberdeen","Partick",0,1,"A",0,1,"A","S Dougal",6,5,2,4,8,11,7,3,2,2,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4895","22","SC0","08/02/03",NA,"Dunfermline","Rangers",1,3,"A",0,1,"A","H Dallas",7,7,4,4,16,10,3,11,2,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4896","22","SC0","08/02/03",NA,"Hearts","Kilmarnock",3,0,"H",0,0,"D","C Thomson",14,4,8,1,15,22,8,2,1,4,0,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4897","22","SC0","08/02/03",NA,"Motherwell","Hibernian",2,1,"H",2,0,"H","C Richmond",6,7,4,3,19,24,1,5,3,6,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4898","22","SC0","09/02/03",NA,"Celtic","Livingston",2,1,"H",0,0,"D","Michael McCurry",11,5,9,5,14,18,9,2,2,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4899","22","SC0","09/02/03",NA,"Dundee United","Dundee",1,1,"D",1,1,"D","John Rowbotham",11,11,5,9,19,13,5,3,3,0,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4900","22","SC0","15/02/03",NA,"Hibernian","Dunfermline",1,3,"A",0,2,"A","M McCurry",15,10,8,6,22,11,7,1,1,1,0,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4901","22","SC0","15/02/03",NA,"Rangers","Hearts",1,0,"H",1,0,"H","J Underhill",14,6,2,3,5,16,6,7,0,6,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4902","22","SC0","16/02/03",NA,"Aberdeen","Dundee United",3,0,"H",1,0,"H","K Clark",9,3,2,0,9,17,4,5,0,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4903","22","SC0","19/02/03",NA,"Motherwell","Dunfermline",2,1,"H",1,0,"H","D Somers",13,16,7,5,18,16,6,8,1,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4904","22","SC0","23/02/03",NA,"Kilmarnock","Partick",1,0,"H",1,0,"H","I Brines",6,5,1,0,17,15,5,16,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4905","22","SC0","25/02/03",NA,"Dundee","Hibernian",3,0,"H",1,0,"H","Alan Freeland",8,1,2,0,10,17,12,4,1,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4906","22","SC0","01/03/03",NA,"Dundee United","Dunfermline",3,0,"H",1,0,"H","Tom Brown",14,11,7,4,13,12,4,9,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4907","22","SC0","01/03/03",NA,"Hearts","Motherwell",2,1,"H",1,0,"H","Michael McCurry",16,8,4,4,16,17,5,5,1,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4908","22","SC0","01/03/03",NA,"Kilmarnock","Aberdeen",2,0,"H",0,0,"D","J Underhill",7,8,5,4,10,17,1,3,1,1,0,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4909","22","SC0","01/03/03",NA,"Partick","Dundee",1,3,"A",1,2,"A","K Clark",12,13,8,10,12,13,2,11,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4910","22","SC0","02/03/03",NA,"Celtic","Hibernian",3,2,"H",2,1,"H","W Young",13,6,9,4,12,18,6,5,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4911","22","SC0","02/03/03",NA,"Livingston","Rangers",1,2,"A",0,2,"A","J Rowbotham",9,7,3,4,10,14,8,7,0,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4912","22","SC0","05/03/03",NA,"Dundee","Livingston",0,0,"D",0,0,"D","W Young",8,7,4,5,8,19,6,5,0,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4913","22","SC0","08/03/03",NA,"Celtic","Rangers",1,0,"H",0,0,"D","M McCurry",11,4,6,3,16,20,13,2,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4914","22","SC0","08/03/03",NA,"Dundee","Kilmarnock",2,2,"D",2,0,"H","H Dallas",19,11,11,6,9,15,4,3,0,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4915","22","SC0","08/03/03",NA,"Livingston","Hearts",1,1,"D",0,1,"A","A Freeland",7,7,2,3,11,16,6,3,2,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4916","22","SC0","08/03/03",NA,"Motherwell","Aberdeen",0,1,"A",0,1,"A","D McDonald",10,5,7,3,22,24,5,6,2,3,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4917","22","SC0","09/03/03",NA,"Dunfermline","Partick",0,0,"D",0,0,"D","C Richmond",8,1,4,0,12,15,5,4,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4918","22","SC0","09/03/03",NA,"Hibernian","Dundee United",1,1,"D",1,0,"H","D Somers",6,2,1,0,14,15,5,6,1,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4919","22","SC0","15/03/03",NA,"Aberdeen","Dundee",3,3,"D",0,2,"A","I Fyfe",10,8,8,3,9,11,7,4,1,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4920","22","SC0","15/03/03",NA,"Dundee United","Livingston",0,1,"A",0,0,"D","C Thomson",6,10,3,3,13,18,4,6,0,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4921","22","SC0","15/03/03",NA,"Partick","Hibernian",0,1,"A",0,1,"A","G Mitchell",10,3,3,3,9,17,9,3,1,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4922","22","SC0","16/03/03",NA,"Kilmarnock","Dunfermline",1,1,"D",0,0,"D","D McDonald",10,10,7,7,13,8,2,3,0,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4923","22","SC0","19/03/03",NA,"Rangers","Motherwell",2,0,"H",1,0,"H","H Dallas",16,6,6,2,14,16,8,1,2,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4924","22","SC0","05/04/03",NA,"Dunfermline","Motherwell",3,0,"H",1,0,"H","D Somers",10,6,4,2,15,15,8,3,1,2,0,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4925","22","SC0","05/04/03",NA,"Hearts","Dundee United",2,1,"H",0,1,"A","I Brines",15,3,11,1,21,17,10,2,1,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4926","22","SC0","05/04/03",NA,"Kilmarnock","Hibernian",6,2,"H",3,1,"H","J Underhill",14,12,8,8,11,19,3,6,0,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4927","22","SC0","05/04/03",NA,"Livingston","Aberdeen",1,2,"A",1,2,"A","H Dallas",18,15,12,9,14,6,4,8,2,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4928","22","SC0","05/04/03",NA,"Rangers","Partick",2,0,"H",0,0,"D","K Clark",22,4,11,4,11,16,7,0,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4929","22","SC0","06/04/03",NA,"Dundee","Celtic",1,1,"D",1,1,"D","W Young",8,10,5,6,9,5,5,11,0,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4930","22","SC0","12/04/03",NA,"Aberdeen","Dunfermline",1,0,"H",1,0,"H","I Brines",9,5,3,2,8,11,3,5,1,2,0,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4931","22","SC0","12/04/03",NA,"Hibernian","Livingston",2,2,"D",1,0,"H","J Rowbotham",11,13,7,7,19,11,2,1,2,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4932","22","SC0","12/04/03",NA,"Motherwell","Dundee",1,2,"A",0,2,"A","J Underhill",14,10,5,5,12,14,7,3,0,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4933","22","SC0","12/04/03",NA,"Partick","Hearts",1,1,"D",0,0,"D","M McCurry",5,14,3,9,14,16,4,6,1,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4934","22","SC0","13/04/03",NA,"Celtic","Kilmarnock",2,0,"H",1,0,"H","A Freeland",17,2,10,1,9,13,15,1,1,4,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4935","22","SC0","13/04/03",NA,"Dundee United","Rangers",1,4,"A",0,3,"A","D McDonald",8,7,7,5,19,12,8,7,1,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4936","22","SC0","19/04/03",NA,"Hearts","Celtic",2,1,"H",0,0,"D","J Rowbotham",14,8,8,7,16,10,8,4,3,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4937","22","SC0","26/04/03",NA,"Aberdeen","Livingston",1,0,"H",1,0,"H","J Underhill",12,8,6,2,8,16,7,5,2,2,0,1,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4938","22","SC0","26/04/03",NA,"Dundee United","Hibernian",1,2,"A",1,0,"H","M McCurry",9,13,6,9,11,16,7,5,2,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4939","22","SC0","26/04/03",NA,"Dunfermline","Hearts",0,1,"A",0,0,"D","K Clark",3,5,1,4,16,18,3,5,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4940","22","SC0","26/04/03",NA,"Partick","Motherwell",3,0,"H",1,0,"H","I Brines",12,5,9,1,14,16,5,4,1,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4941","22","SC0","27/04/03",NA,"Dundee","Kilmarnock",0,1,"A",0,0,"D","S Conroy",12,6,8,4,8,15,13,5,0,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4942","22","SC0","27/04/03",NA,"Rangers","Celtic",1,2,"A",0,2,"A","H Dallas",10,7,0,1,18,19,5,6,3,4,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4943","22","SC0","03/05/03",NA,"Dunfermline","Celtic",1,4,"A",0,3,"A","A Freeland",8,8,5,5,14,11,7,5,1,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4944","22","SC0","03/05/03",NA,"Hibernian","Aberdeen",3,1,"H",1,0,"H","C Richmond",13,12,8,5,15,14,4,6,2,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4945","22","SC0","03/05/03",NA,"Kilmarnock","Hearts",1,0,"H",1,0,"H","D McDonald",11,6,6,4,23,23,2,2,6,4,0,2,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4946","22","SC0","03/05/03",NA,"Livingston","Partick",3,1,"H",2,1,"H","D Somers",13,7,9,3,25,17,4,7,3,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4947","22","SC0","03/05/03",NA,"Motherwell","Dundee United",2,2,"D",1,0,"H","H Dallas",11,8,7,7,18,20,4,2,2,4,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4948","22","SC0","04/05/03",NA,"Dundee","Rangers",2,2,"D",2,1,"H","J Rowbotham",8,13,4,6,14,10,3,9,3,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4949","22","SC0","07/05/03",NA,"Motherwell","Celtic",0,4,"A",0,1,"A","D McDonald",4,16,3,11,21,9,9,5,4,1,1,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4950","22","SC0","10/05/03",NA,"Aberdeen","Partick",2,1,"H",0,1,"A","C Thomson",11,5,6,2,10,15,10,5,2,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4951","22","SC0","10/05/03",NA,"Celtic","Hearts",1,0,"H",1,0,"H","M McCurry",6,5,2,2,9,24,4,3,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4952","22","SC0","10/05/03",NA,"Dundee","Dunfermline",2,2,"D",1,0,"H","C Murray",13,6,8,5,10,16,7,6,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4953","22","SC0","10/05/03",NA,"Hibernian","Motherwell",1,0,"H",0,0,"D","W Young",2,4,0,3,10,11,3,1,3,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4954","22","SC0","10/05/03",NA,"Livingston","Dundee United",1,2,"A",0,1,"A","K Clark",17,8,10,5,17,15,7,2,2,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4955","22","SC0","11/05/03",NA,"Rangers","Kilmarnock",4,0,"H",2,0,"H","A Freeland",22,7,11,2,10,19,11,3,0,5,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4956","22","SC0","14/05/03",NA,"Celtic","Dundee",6,2,"H",3,1,"H","T Brown",12,7,7,4,10,8,11,1,1,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4957","22","SC0","17/05/03",NA,"Dunfermline","Kilmarnock",2,2,"D",2,1,"H","M McCurry",10,9,6,4,12,19,4,2,1,3,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4958","22","SC0","17/05/03",NA,"Livingston","Hibernian",1,2,"A",0,1,"A","I Fyfe",8,9,2,2,16,22,3,6,0,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4959","22","SC0","17/05/03",NA,"Motherwell","Aberdeen",2,3,"A",1,3,"A","J Rowbotham",13,10,9,7,9,15,11,8,0,1,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4960","22","SC0","17/05/03",NA,"Partick","Dundee United",0,1,"A",0,0,"D","D McDonald",10,9,2,6,13,9,8,3,0,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4961","22","SC0","18/05/03",NA,"Hearts","Rangers",0,2,"A",0,0,"D","H Dallas",7,11,0,1,19,9,6,13,1,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4962","22","SC0","24/05/03",NA,"Dundee United","Aberdeen",0,2,"A",0,0,"D","H Dallas",5,11,2,5,16,7,2,5,1,0,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4963","22","SC0","24/05/03",NA,"Hibernian","Partick",2,3,"A",2,1,"H","J Underhill",14,11,8,8,14,9,5,3,2,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
"4964","22","SC0","24/05/03",NA,"Motherwell","Livingston",6,2,"H",1,1,"D","D McDonald",13,16,7,9,14,15,5,7,2,2,0,0,NA,NA,NA,NA,NA,"0203","https://www.football-data.co.uk/mmz4281/0203/SC0.csv"
